questionTimestamp,questionEventType,questionText,questionAnswer,questionPosition,questionID,eventSource,Timestamp,validLeft,validRight,leftPupilValidity,rightPupilValidity,leftPupilDiameter,rightPupilDiameter,snapshotId,currentQuestion,clickTimestamp,clickedElement,leftX,leftY,rightX,rightY,x,y,leftDistance,rightDistance,tabName,element
,,,,,,eye-tracker,2918730.205,0,1,0,0,,,4,2,,,,,876.614,603.4724,876.614,603.4724,,64.0605,cca_main.bpmn,Flow_1pzlpqn
,,,,,,eye-tracker,2918738.63,0,1,0,1,,2.3065,4,2,,,,,882.0149,604.4071,882.0149,604.4071,,64.182,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918746.868,0,1,0,0,,,4,2,,,,,881.2247,607.9514,881.2247,607.9514,,64.2998,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918755.203,0,1,0,0,,,4,2,,,,,884.0246,606.4621,884.0246,606.4621,,64.4265,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918763.533,0,1,0,1,,2.3938,4,2,,,,,881.6444,611.7515,881.6444,611.7515,,64.5532,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918771.864,0,1,0,0,,,4,2,,,,,887.0405,621.77,887.0405,621.77,,64.6642,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918780.199,0,1,0,0,,,4,2,,,,,889.8687,615.1791,889.8687,615.1791,,64.7794,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918788.633,0,1,0,1,,2.3583,4,2,,,,,888.1646,611.9404,888.1646,611.9404,,64.8792,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918796.861,0,1,0,0,,,4,2,,,,,877.9744,597.3371,877.9744,597.3371,,64.9548,cca_main.bpmn,Flow_1pzlpqn
,,,,,,eye-tracker,2918805.288,0,1,0,0,,,4,2,,,,,880.414,615.2728,880.414,615.2728,,65.0238,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918813.564,0,1,0,1,,2.4025,4,2,,,,,879.2501,616.3669,879.2501,616.3669,,65.0786,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918821.858,0,1,0,0,,,4,2,,,,,879.2501,616.3669,879.2501,616.3669,,65.11,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918830.195,0,1,0,0,,,4,2,,,,,879.4252,603.5624,879.4252,603.5624,,65.1404,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918838.538,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918846.871,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918855.224,0,1,0,0,,,4,2,,,,,883.247,598.4382,883.247,598.4382,,65.1587,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2918863.537,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918871.862,0,1,0,0,,,4,2,,,,,876.0296,562.6216,876.0296,562.6216,,65.1789,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918880.189,0,1,0,0,,,4,2,,,,,851.1721,527.5453,851.1721,527.5453,,65.183,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918888.551,0,1,0,1,,2.3582,4,2,,,,,845.7037,534.7974,845.7037,534.7974,,65.1854,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918896.888,0,1,0,0,,,4,2,,,,,845.2345,526.9217,845.2345,526.9217,,65.1754,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918905.186,0,1,0,0,,,4,2,,,,,838.1454,530.9709,838.1454,530.9709,,65.1691,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918913.515,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918921.847,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918930.214,0,1,0,0,,,4,2,,,,,840.6069,530.5898,840.6069,530.5898,,65.15,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918938.513,0,1,0,1,,2.3622,4,2,,,,,841.7921,533.0836,841.7921,533.0836,,65.1464,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918946.844,0,1,0,0,,,4,2,,,,,849.2662,537.6597,849.2662,537.6597,,65.1338,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918955.18,0,1,0,0,,,4,2,,,,,845.1616,501.1345,845.1616,501.1345,,65.1296,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918963.509,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2918971.842,0,1,0,0,,,4,2,,,,,841.5221,541.4273,841.5221,541.4273,,65.117,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918980.176,0,1,0,0,,,4,2,,,,,841.6187,541.4456,841.6187,541.4456,,65.1124,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918988.517,0,1,0,1,,2.2901,4,2,,,,,854.214,528.4992,854.214,528.4992,,65.1151,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2918996.887,0,1,0,0,,,4,2,,,,,853.0133,507.6863,853.0133,507.6863,,65.1074,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919005.174,0,1,0,0,,,4,2,,,,,844.3748,474.1803,844.3748,474.1803,,65.1056,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919013.505,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919021.856,0,1,0,0,,,4,2,,,,,852.2137,502.3068,852.2137,502.3068,,65.0981,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919030.247,0,1,0,0,,,4,2,,,,,858.0346,505.8175,858.0346,505.8175,,65.0971,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919038.501,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919046.835,0,1,0,0,,,4,2,,,,,853.8646,472.0568,853.8646,472.0568,,65.0927,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919055.169,0,1,0,0,,,4,2,,,,,847.9917,467.1711,847.9917,467.1711,,65.0928,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919063.585,0,1,0,1,,2.2116,4,2,,,,,846.864,477.8625,846.864,477.8625,,65.0976,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919071.833,0,1,0,0,,,4,2,,,,,846.0593,496.2495,846.0593,496.2495,,65.0931,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919080.199,0,1,0,0,,,4,2,,,,,844.0094,494.8086,844.0094,494.8086,,65.096,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919088.498,0,1,0,1,,2.2961,4,2,,,,,843.4994,519.2609,843.4994,519.2609,,65.0996,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919096.827,0,1,0,0,,,4,2,,,,,854.854,499.428,854.854,499.428,,65.09,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919105.163,0,1,0,0,,,4,2,,,,,857.5728,504.9209,857.5728,504.9209,,65.0883,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919113.495,0,1,0,1,,2.2021,4,2,,,,,856.4453,489.6429,856.4453,489.6429,,65.0868,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919121.825,0,1,0,0,,,4,2,,,,,856.7658,488.9904,856.7658,488.9904,,65.076,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919130.162,0,1,0,0,,,4,2,,,,,854.5331,485.4287,854.5331,485.4287,,65.0699,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919138.599,0,1,0,1,,2.1625,4,2,,,,,849.8714,484.5027,849.8714,484.5027,,65.0604,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919146.823,0,1,0,0,,,4,2,,,,,852.3417,487.089,852.3417,487.089,,65.0406,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919155.16,0,1,0,0,,,4,2,,,,,850.3012,488.4568,850.3012,488.4568,,65.0248,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919163.525,0,1,0,1,,2.2181,4,2,,,,,850.9107,510.9038,850.9107,510.9038,,65.0105,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919171.82,0,1,0,0,,,4,2,,,,,847.4039,511.2999,847.4039,511.2999,,64.9873,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919180.199,0,1,0,0,,,4,2,,,,,852.639,511.2959,852.639,511.2959,,64.9717,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919188.486,0,1,0,1,,2.1005,4,2,,,,,852.8386,511.1014,852.8386,511.1014,,64.9589,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919196.854,0,1,0,0,,,4,2,,,,,853.6768,496.1012,853.6768,496.1012,,64.9378,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919205.178,0,1,0,0,,,4,2,,,,,864.5667,485.838,864.5667,485.838,,64.9256,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919213.498,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919221.818,0,1,0,0,,,4,2,,,,,869.2443,485.6941,869.2443,485.6941,,64.9106,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919230.155,0,1,0,0,,,4,2,,,,,878.4291,494.8043,878.4291,494.8043,,64.9017,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919238.486,0,1,0,1,,2.2237,4,2,,,,,894.0142,524.2464,894.0142,524.2464,,64.8972,cca_main.bpmn,Activity_1mcpixv
,,,,,,eye-tracker,2919246.813,0,1,0,0,,,4,2,,,,,933.9708,574.9578,933.9708,574.9578,,64.8864,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919255.186,0,1,0,0,,,4,2,,,,,956.0679,629.8141,956.0679,629.8141,,64.8852,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919263.511,0,1,0,1,,2.2636,4,2,,,,,952.4642,648.9597,952.4642,648.9597,,64.8876,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919271.831,0,1,0,0,,,4,2,,,,,948.9234,651.1552,948.9234,651.1552,,64.8833,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919280.156,0,1,0,0,,,4,2,,,,,943.7334,664.3832,943.7334,664.3832,,64.888,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919288.488,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919296.82,0,1,0,0,,,4,2,,,,,944.6491,664.8391,944.6491,664.8391,,64.8895,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919305.141,0,1,0,0,,,4,2,,,,,951.586,649.6362,951.586,649.6362,,64.8978,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919313.478,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919321.815,0,1,0,0,,,4,2,,,,,952.311,632.0503,952.311,632.0503,,64.9041,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919330.163,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919338.511,0,1,0,1,,2.5909,4,2,,,,,952.1639,632.0351,952.1639,632.0351,,64.9158,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919346.832,0,1,0,0,,,4,2,,,,,964.6698,647.7638,964.6698,647.7638,,64.9186,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919355.195,0,1,0,0,,,4,2,,,,,950.2139,663.0346,950.2139,663.0346,,64.9298,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919363.501,0,1,0,1,,2.3308,4,2,,,,,944.2586,671.8169,944.2586,671.8169,,64.94,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919371.82,0,1,0,0,,,4,2,,,,,939.6292,671.8209,939.6292,671.8209,,64.9425,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919380.209,0,1,0,0,,,4,2,,,,,944.0341,662.3418,944.0341,662.3418,,64.9531,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919388.467,0,1,0,1,,2.1961,4,2,,,,,940.0246,654.6026,940.0246,654.6026,,64.9649,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919396.806,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919405.135,0,1,0,0,,,4,2,,,,,925.4465,661.122,925.4465,661.122,,64.9745,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919413.506,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919421.803,0,1,0,0,,,4,2,,,,,956.7231,672.0372,956.7231,672.0372,,64.9831,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919430.132,0,1,0,0,,,4,2,,,,,948.3301,681.8751,948.3301,681.8751,,64.9889,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919438.458,0,1,0,1,,2.1483,4,2,,,,,947.953,679.5617,947.953,679.5617,,64.9928,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919446.801,0,1,0,0,,,4,2,,,,,939.5916,681.1924,939.5916,681.1924,,64.9889,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919455.159,0,1,0,0,,,4,2,,,,,947.3138,684.2468,947.3138,684.2468,,64.9926,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919463.492,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919471.851,0,1,0,0,,,4,2,,,,,947.6261,702.9723,947.6261,702.9723,,64.9938,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919480.129,0,1,0,0,,,4,2,,,,,949.9478,663.3011,949.9478,663.3011,,64.9993,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919488.506,0,1,0,1,,2.3703,4,2,,,,,919.28,751.1894,919.28,751.1894,,65.006,cca_main.bpmn,Flow_18fs2uw
,,,,,,eye-tracker,2919496.817,0,1,0,0,,,4,2,,,,,935.0121,688.1613,935.0121,688.1613,,65.0035,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919505.122,0,1,0,0,,,4,2,,,,,952.1453,685.259,952.1453,685.259,,65.0106,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919513.451,0,1,0,1,,2.3665,4,2,,,,,971.5385,681.3265,971.5385,681.3265,,65.0201,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919521.782,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919530.118,0,1,0,0,,,4,2,,,,,945.6916,702.9406,945.6916,702.9406,,65.0283,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919538.445,0,1,0,1,,2.451,4,2,,,,,924.0808,715.536,924.0808,715.536,,65.0389,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919546.563,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919554.896,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919563.229,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919571.562,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919579.895,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919588.228,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919596.561,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919604.894,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919613.227,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919619.625,0,1,0,1,,2.3026,4,2,,,,,938.356,721.1874,938.356,721.1874,,65.056,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919627.202,0,1,0,0,,,4,2,,,,,938.356,721.1874,938.356,721.1874,,65.0587,cca_main.bpmn,cca_1_validatecustomerdata
,,,,,,eye-tracker,2919635.206,1,0,0,0,,,4,2,,,546.1701,235.4236,,,546.1701,235.4236,64.3245,,cca_main.bpmn,
,,,,,,eye-tracker,2919643.537,0,1,0,1,,2.6451,4,2,,,,,884.7522,646.35,884.7522,646.35,,65.0766,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2919651.869,1,1,0,0,,,4,2,,,481.8291,97.4018,869.4423,644.8197,675.6357,371.1107,64.3592,65.0959,cca_main.bpmn,Participant_0p22tuj
,,,,,,eye-tracker,2919660.204,1,1,0,0,,,4,2,,,707.1548,321.236,786.6607,442.3306,746.9078,381.7833,64.3205,65.1,cca_main.bpmn,Participant_0p22tuj
,,,,,,eye-tracker,2919668.535,1,1,1,1,2.0487,2.2455,4,2,,,688.7476,273.6095,710.0641,237.8684,699.4058,255.739,64.135,64.962,cca_main.bpmn,
,,,,,,eye-tracker,2919676.865,1,1,0,0,,,4,2,,,669.4993,190.4947,697.2676,154.8388,683.3835,172.6667,63.7241,64.406,cca_main.bpmn,
,,,,,,eye-tracker,2919685.2,1,1,0,0,,,4,2,,,652.772,136.5735,664.5301,102.2806,658.651,119.427,63.7955,63.9723,cca_main.bpmn,option-answer-for-questionID_2_option_I don't know
,,,,,,eye-tracker,2919693.531,1,1,1,1,2.1365,2.1718,4,2,,,645.1046,88.8041,647.173,73.0135,646.1388,80.9088,64.7426,64.0672,cca_main.bpmn,answer_area_for_questionID_2
,,,,,,eye-tracker,2919701.864,1,1,0,0,,,4,2,,,635.8511,59.092,630.2146,50.999,633.0329,55.0455,64.7841,64.7352,cca_main.bpmn,title-for-questionID_2
,,,,,,eye-tracker,2919710.198,1,1,0,0,,,4,2,,,636.9137,46.6134,627.2498,29.1709,632.0817,37.8922,64.7798,65.1285,cca_main.bpmn,
,,,,,,eye-tracker,2919718.529,1,1,1,1,2.2591,2.2602,4,2,,,644.903,41.7743,623.4374,14.061,634.1702,27.9177,64.8441,65.1167,cca_main.bpmn,
,,,,,,eye-tracker,2919726.861,1,1,0,0,,,4,2,,,646.3018,42.9999,625.83,16.9013,636.0659,29.9506,64.9729,64.9378,cca_main.bpmn,
,,,,,,eye-tracker,2919735.193,1,1,0,0,,,4,2,,,644.4365,41.9598,615.6763,12.6077,630.0564,27.2837,65.0415,64.8889,cca_main.bpmn,
,,,,,,eye-tracker,2919743.525,1,1,1,1,2.1326,2.2424,4,2,,,642.5963,45.0935,624.5146,16.5261,633.5555,30.8098,65.0496,64.8932,cca_main.bpmn,
,,,,,,eye-tracker,2919751.857,1,1,0,0,,,4,2,,,642.5383,40.813,625.7138,7.3463,634.126,24.0796,65.0226,64.87,cca_main.bpmn,
,,,,,,eye-tracker,2919760.194,1,1,0,0,,,4,2,,,640.8815,37.1231,616.8426,13.0381,628.8621,25.0806,65.0132,64.8705,cca_main.bpmn,
,,,,,,eye-tracker,2919768.523,1,1,1,1,2.2163,2.2103,4,2,,,639.6604,36.1699,615.6096,14.4283,627.635,25.2991,65.0174,64.9114,cca_main.bpmn,
,,,,,,eye-tracker,2919776.853,1,1,0,0,,,4,2,,,641.8254,36.4852,619.4495,14.1408,630.6375,25.313,65.0088,64.935,cca_main.bpmn,
,,,,,,eye-tracker,2919785.186,1,1,0,0,,,4,2,,,643.0824,44.5122,626.4449,18.6248,634.7636,31.5685,64.9988,64.9511,cca_main.bpmn,
,,,,,,eye-tracker,2919793.607,1,1,1,1,2.24,2.2398,4,2,,,642.5264,53.3652,627.9187,19.9548,635.2225,36.66,65.0003,64.9587,cca_main.bpmn,
,,,,,,eye-tracker,2919801.85,1,1,0,0,,,4,2,,,634.4496,25.0351,619.3127,15.1504,626.8812,20.0928,64.9912,64.9583,cca_main.bpmn,
,,,,,,eye-tracker,2919810.205,1,1,0,0,,,4,2,,,632.113,24.5343,616.8792,16.372,624.4961,20.4532,64.9862,64.9659,cca_main.bpmn,
,,,,,,eye-tracker,2919818.515,1,1,1,1,2.1809,2.2038,4,2,,,635.5144,34.0478,613.1417,15.6717,624.328,24.8598,64.9824,64.9756,cca_main.bpmn,
,,,,,,eye-tracker,2919826.903,0,1,0,0,,,4,2,,,,,619.7945,16.859,619.7945,16.859,,64.978,cca_main.bpmn,
,,,,,,eye-tracker,2919835.185,1,1,0,0,,,4,2,,,640.5456,35.744,624.7679,13.9416,632.6568,24.8428,64.9661,64.989,cca_main.bpmn,
,,,,,,eye-tracker,2919843.515,0,1,0,1,,2.2481,4,2,,,,,626.1667,12.8798,626.1667,12.8798,,65.0032,cca_main.bpmn,
,,,,,,eye-tracker,2919851.869,1,1,0,0,,,4,2,,,645.2348,37.08,617.4372,12.0646,631.336,24.5723,64.9537,65.0128,cca_main.bpmn,
,,,,,,eye-tracker,2919860.207,0,1,0,0,,,4,2,,,,,612.0625,0.1093,612.0625,0.1093,,65.0315,cca_main.bpmn,
,,,,,,eye-tracker,2919868.537,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2919876.869,1,1,0,0,,,4,2,,,642.0634,55.1072,612.0926,6.7265,627.078,30.9169,64.9412,65.0596,cca_main.bpmn,
,,,,,,eye-tracker,2919885.192,0,1,0,0,,,4,2,,,,,616.8003,10.3227,616.8003,10.3227,,65.0796,cca_main.bpmn,
,,,,,,eye-tracker,2919893.519,0,1,0,1,,2.2285,4,2,,,,,618.0588,10.2554,618.0588,10.2554,,65.102,cca_main.bpmn,
,,,,,,eye-tracker,2919901.885,1,1,0,0,,,4,2,,,648.3677,41.6756,621.1058,6.7511,634.7367,24.2133,64.9308,65.1159,cca_main.bpmn,
,,,,,,eye-tracker,2919910.247,0,1,0,0,,,4,2,,,,,617.3372,11.5367,617.3372,11.5367,,65.1364,cca_main.bpmn,
,,,,,,eye-tracker,2919918.531,1,1,1,1,2.1538,2.2274,4,2,,,645.1988,33.2071,613.7904,10.763,629.4946,21.985,64.927,65.1567,cca_main.bpmn,
,,,,,,eye-tracker,2919926.841,1,1,0,0,,,4,2,,,645.3008,55.0996,611.8259,-2.2911,628.5633,26.4042,64.9161,65.1655,cca_main.bpmn,
,,,,,,eye-tracker,2919935.178,0,1,0,0,,,4,2,,,,,607.955,2.9211,607.955,2.9211,,65.1773,cca_main.bpmn,
,,,,,,eye-tracker,2919943.513,1,1,1,1,2.2115,2.2426,4,2,,,645.3008,55.0996,613.6214,-2.6364,629.4611,26.2316,64.9103,65.1895,cca_main.bpmn,
,,,,,,eye-tracker,2919951.841,1,1,0,0,,,4,2,,,634.1919,57.501,612.2068,1.6361,623.1993,29.5686,64.8994,65.1863,cca_main.bpmn,
,,,,,,eye-tracker,2919960.178,0,1,0,0,,,4,2,,,,,616.4366,-1.6518,616.4366,-1.6518,,65.1847,cca_main.bpmn,
,,,,,,eye-tracker,2919968.532,1,1,1,1,2.1463,2.2815,4,2,,,634.1919,57.501,618.7433,-3.3611,626.4676,27.07,64.8935,65.1811,cca_main.bpmn,
,,,,,,eye-tracker,2919976.837,1,1,0,0,,,4,2,,,644.6262,36.8964,612.1397,-3.9168,628.3829,16.4898,64.8803,65.1658,cca_main.bpmn,
,,,,,,eye-tracker,2919985.257,0,1,0,0,,,4,2,,,,,614.8436,-7.5428,614.8436,-7.5428,,65.1552,cca_main.bpmn,
,,,,,,eye-tracker,2919993.496,1,1,1,1,2.1899,2.2736,4,2,,,642.6469,35.8186,611.8773,-5.5776,627.2621,15.1205,64.8696,65.1439,cca_main.bpmn,
,,,,,,eye-tracker,2920001.871,1,1,0,0,,,4,2,,,640.6657,39.8292,616.9892,6.6518,628.8274,23.2405,64.8567,65.1232,cca_main.bpmn,
,,,,,,eye-tracker,2920010.221,0,1,0,0,,,4,2,,,,,619.2386,10.0245,619.2386,10.0245,,65.1095,cca_main.bpmn,
,,,,,,eye-tracker,2920018.552,1,1,1,1,2.1605,2.2857,4,2,,,645.3292,38.863,615.3928,9.5185,630.361,24.1907,64.8467,65.0977,cca_main.bpmn,
,,,,,,eye-tracker,2920026.825,0,1,0,0,,,4,2,,,,,609.9637,9.5761,609.9637,9.5761,,65.0785,cca_main.bpmn,
,,,,,,eye-tracker,2920035.188,0,1,0,0,,,4,2,,,,,606.5981,4.6554,606.5981,4.6554,,65.0661,cca_main.bpmn,
,,,,,,eye-tracker,2920043.617,0,1,0,1,,2.2769,4,2,,,,,612.1844,7.1947,612.1844,7.1947,,65.0581,cca_main.bpmn,
,,,,,,eye-tracker,2920051.823,0,1,0,0,,,4,2,,,,,616.8139,7.7649,616.8139,7.7649,,65.0434,cca_main.bpmn,
,,,,,,eye-tracker,2920060.161,0,1,0,0,,,4,2,,,,,619.8793,9.136,619.8793,9.136,,65.0367,cca_main.bpmn,
,,,,,,eye-tracker,2920068.49,1,1,1,1,2.1977,2.302,4,2,,,649.8681,29.3221,620.0236,9.2526,634.9459,19.2874,64.8178,65.0327,cca_main.bpmn,
,,,,,,eye-tracker,2920076.822,1,1,0,0,,,4,2,,,653.1965,39.5133,621.9501,4.6659,637.5733,22.0896,64.8141,65.0207,cca_main.bpmn,
,,,,,,eye-tracker,2920085.169,0,1,0,0,,,4,2,,,,,619.0634,1.0385,619.0634,1.0385,,65.0166,cca_main.bpmn,
,,,,,,eye-tracker,2920093.511,1,1,1,1,2.2748,2.2729,4,2,,,657.4107,40.7066,627.4446,3.127,642.4277,21.9168,64.825,65.0147,cca_main.bpmn,
,,,,,,eye-tracker,2920101.843,1,1,0,0,,,4,2,,,657.4136,44.7771,622.3385,6.4697,639.8761,25.6234,64.8229,65.0043,cca_main.bpmn,
,,,,,,eye-tracker,2920110.176,0,0,0,0,,,4,2,,,,,,,,,,,,
,,,,,,eye-tracker,2920118.508,0,1,0,1,,2.2929,4,2,,,,,610.693,5.1327,610.693,5.1327,,65.0057,cca_main.bpmn,
,,,,,,eye-tracker,2920126.82,1,1,0,0,,,4,2,,,652.3192,35.2075,604.7463,4.8929,628.5328,20.0502,64.8288,64.9967,cca_main.bpmn,
,,,,,,eye-tracker,2920135.163,1,1,0,0,,,4,2,,,652.8089,31.5303,618.5045,16.7754,635.6567,24.1528,64.8321,64.9949,cca_main.bpmn,
,,,,,,eye-tracker,2920143.492,0,1,0,1,,2.3079,4,2,,,,,620.4922,19.1981,620.4922,19.1981,,64.9946,cca_main.bpmn,
,,,,,,eye-tracker,2920151.885,1,1,0,0,,,4,2,,,653.7223,24.2479,621.0115,11.2637,637.3669,17.7558,64.8339,64.9865,cca_main.bpmn,
,,,,,,eye-tracker,2920160.151,1,1,0,0,,,4,2,,,657.3775,50.9136,624.7959,4.9119,641.0867,27.9127,64.8367,64.9862,cca_main.bpmn,
,,,,,,eye-tracker,2920168.492,0,1,0,1,,2.3432,4,2,,,,,623.2706,3.562,623.2706,3.562,,64.9862,cca_main.bpmn,
,,,,,,eye-tracker,2920176.819,1,1,0,0,,,4,2,,,650.2699,48.0982,626.0545,8.2506,638.1622,28.1744,64.8355,64.9774,cca_main.bpmn,
